"source_authority","flag","gear","gear_group","species","schooltype","time_start","time_end","geographic_identifier","catchtype","unit","value"
"IOTC","SYC","LL","Longline","YFT","UNK","2013-10-01","2013-11-01","6200065","UNK","NOMT",4
"IOTC","JPN","LL","Longline","YFT","UNK","1967-12-01","1968-01-01","6205105","UNK","NO",1401
"IOTC","SYC","LL","Longline","YFT","UNK","2013-10-01","2013-11-01","6200045","UNK","NOMT",149
"IOTC","JPN","LL","Longline","YFT","UNK","1967-12-01","1968-01-01","6210050","UNK","NO",18628
"IOTC","SYC","LL","Longline","YFT","UNK","2013-10-01","2013-11-01","6200050","UNK","NOMT",90
"IOTC","JPN","LL","Longline","YFT","UNK","1967-12-01","1968-01-01","6210055","UNK","NO",4920
"IOTC","JPN","LL","Longline","YFT","UNK","2006-07-01","2006-08-01","6240025","UNK","NO",10
"IOTC","JPN","LL","Longline","YFT","UNK","1967-12-01","1968-01-01","6210060","UNK","NO",1558
"IOTC","TWN","LL","Longline","YFT","UNK","2013-03-01","2013-04-01","6205065","UNK","NOMT",6
"IOTC","JPN","LL","Longline","YFT","UNK","1967-12-01","1968-01-01","6210065","UNK","NO",184
"IOTC","TWN","LL","Longline","YFT","UNK","2013-03-01","2013-04-01","6205060","UNK","NOMT",82
"IOTC","JPN","LL","Longline","YFT","UNK","1967-12-01","1968-01-01","6210070","UNK","NO",246
"IOTC","TWN","LL","Longline","YFT","UNK","2013-03-01","2013-04-01","6120065","UNK","NOMT",86
"IOTC","JPN","LL","Longline","YFT","UNK","1967-12-01","1968-01-01","6210095","UNK","NO",309
"IOTC","TWN","LL","Longline","YFT","UNK","2013-03-01","2013-04-01","6205055","UNK","NOMT",20
"IOTC","JPN","LL","Longline","YFT","UNK","1967-12-01","1968-01-01","6210100","UNK","NO",389
"IOTC","TWN","LL","Longline","YFT","UNK","2013-03-01","2013-04-01","6115065","UNK","NOMT",1219
"IOTC","JPN","LL","Longline","YFT","UNK","1967-12-01","1968-01-01","6210105","UNK","NO",1075
"IOTC","TWN","LL","Longline","YFT","UNK","2013-03-01","2013-04-01","6200085","UNK","NOMT",4
"WCPFC","UNK","P","P","SKJ","UNK","1989-02-01","1989-03-01","6125140","UNK","MT",396.6
"WCPFC","UNK","P","P","SKJ","UNK","1989-02-01","1989-03-01","6125130","UNK","MT",75.8
"WCPFC","UNK","P","P","SKJ","UNK","1989-02-01","1989-03-01","6125125","UNK","MT",195.6
"WCPFC","UNK","P","P","SKJ","UNK","1989-02-01","1989-03-01","6120125","UNK","MT",46.9
"WCPFC","UNK","P","P","SKJ","UNK","1989-02-01","1989-03-01","6115145","UNK","MT",560.2
"WCPFC","UNK","P","P","SKJ","UNK","1989-02-01","1989-03-01","6115140","UNK","MT",328.3
"WCPFC","UNK","P","P","SKJ","UNK","1989-02-01","1989-03-01","6115135","UNK","MT",314.9
"WCPFC","UNK","P","P","SKJ","UNK","1989-02-01","1989-03-01","6100165","UNK","MT",2764.5
"WCPFC","UNK","P","P","SKJ","UNK","1989-02-01","1989-03-01","6100160","UNK","MT",3224.4
"WCPFC","UNK","P","P","SKJ","UNK","1989-02-01","1989-03-01","6100155","UNK","MT",2422
"WCPFC","UNK","P","P","SKJ","UNK","1989-02-01","1989-03-01","6100125","UNK","MT",835.76
"WCPFC","UNK","P","P","SKJ","UNK","1989-02-01","1989-03-01","6100120","UNK","MT",417.87
"WCPFC","UNK","P","P","SKJ","UNK","1977-02-01","1977-03-01","6110130","UNK","MT",737.3
"WCPFC","UNK","P","P","SKJ","UNK","1977-02-01","1977-03-01","6110135","UNK","MT",274
"WCPFC","UNK","P","P","SKJ","UNK","1977-02-01","1977-03-01","6110160","UNK","MT",166.5
"WCPFC","UNK","P","P","SKJ","UNK","1977-02-01","1977-03-01","6110170","UNK","MT",382.5
"WCPFC","UNK","P","P","SKJ","UNK","1977-02-01","1977-03-01","6120120","UNK","MT",524.2
"WCPFC","UNK","P","P","SKJ","UNK","1977-02-01","1977-03-01","6120140","UNK","MT",2.8
"WCPFC","UNK","P","P","SKJ","UNK","1977-02-01","1977-03-01","6125140","UNK","MT",33.3
"WCPFC","UNK","P","P","SKJ","UNK","1977-02-01","1977-03-01","6130135","UNK","MT",0.9
"WCPFC","UNK","P","P","SKJ","UNK","1977-02-01","1977-03-01","6200150","UNK","MT",246.52
"WCPFC","UNK","P","P","SKJ","UNK","1977-02-01","1977-03-01","6200155","UNK","MT",182.1
"WCPFC","UNK","P","P","SKJ","UNK","1977-02-01","1977-03-01","6200160","UNK","MT",96.9
"WCPFC","UNK","P","P","SKJ","UNK","2002-02-01","2002-03-01","6315150","UNK","MT",21.59
"WCPFC","UNK","P","P","SKJ","UNK","2002-02-01","2002-03-01","6315145","UNK","MT",36.37
"WCPFC","UNK","P","P","SKJ","UNK","2002-02-01","2002-03-01","6205155","UNK","MT",331.64
"WCPFC","UNK","P","P","SKJ","UNK","2002-02-01","2002-03-01","6205120","UNK","MT",831
"WCPFC","UNK","P","P","SKJ","UNK","2002-02-01","2002-03-01","6200130","UNK","MT",1662
"WCPFC","UNK","P","P","SKJ","UNK","2002-02-01","2002-03-01","6200125","UNK","MT",1662.01
"WCPFC","UNK","P","P","SKJ","UNK","2002-02-01","2002-03-01","6200120","UNK","MT",1662
"WCPFC","UNK","P","P","SKJ","UNK","2002-02-01","2002-03-01","6125130","UNK","MT",129
"WCPFC","UNK","P","P","SKJ","UNK","2002-02-01","2002-03-01","6125125","UNK","MT",38.1
"WCPFC","UNK","P","P","SKJ","UNK","2002-02-01","2002-03-01","6120135","UNK","MT",1702.6
"WCPFC","UNK","P","P","SKJ","UNK","2002-02-01","2002-03-01","6120130","UNK","MT",259.7
"WCPFC","UNK","P","P","SKJ","UNK","1990-05-01","1990-06-01","6110140","UNK","MT",274.5
"WCPFC","UNK","P","P","SKJ","UNK","1990-05-01","1990-06-01","6110135","UNK","MT",900.2
"WCPFC","UNK","P","P","SKJ","UNK","1990-05-01","1990-06-01","6110130","UNK","MT",586.5
"WCPFC","UNK","P","P","SKJ","UNK","1990-05-01","1990-06-01","6100125","UNK","MT",958.63
"WCPFC","UNK","P","P","SKJ","UNK","1990-05-01","1990-06-01","6100120","UNK","MT",479.31
"WCPFC","UNK","P","P","SKJ","UNK","1977-02-01","1977-03-01","6200165","UNK","MT",134.2
"WCPFC","UNK","P","P","SKJ","UNK","1977-02-01","1977-03-01","6205145","UNK","MT",250.53
"WCPFC","UNK","P","P","SKJ","UNK","1977-07-01","1977-08-01","6100165","UNK","MT",591.4
"WCPFC","UNK","P","P","SKJ","UNK","1977-07-01","1977-08-01","6100170","UNK","MT",349.9
"WCPFC","UNK","P","P","SKJ","UNK","1977-07-01","1977-08-01","6105165","UNK","MT",414.6
"WCPFC","UNK","P","P","SKJ","UNK","1977-07-01","1977-08-01","6105170","UNK","MT",1471.3
"WCPFC","UNK","P","P","SKJ","UNK","1977-12-01","1978-01-01","6200175","UNK","MT",1181.6
"WCPFC","UNK","P","P","SKJ","UNK","1977-12-01","1978-01-01","6205145","UNK","MT",136.02
"WCPFC","UNK","P","P","SKJ","UNK","1977-12-01","1978-01-01","6205155","UNK","MT",296
"WCPFC","UNK","P","P","SKJ","UNK","1977-12-01","1978-01-01","6215175","UNK","MT",130.51
"WCPFC","UNK","P","P","SKJ","UNK","1978-01-01","1978-02-01","6100160","UNK","MT",114.7
"WCPFC","UNK","P","P","SKJ","UNK","1978-01-01","1978-02-01","6100165","UNK","MT",549
"WCPFC","UNK","P","P","SKJ","UNK","1978-01-01","1978-02-01","6100170","UNK","MT",2292.7
"WCPFC","UNK","P","P","SKJ","UNK","1978-01-01","1978-02-01","6105155","UNK","MT",168.9
"WCPFC","UNK","P","P","SKJ","UNK","1978-01-01","1978-02-01","6105160","UNK","MT",225.9
"WCPFC","UNK","P","P","SKJ","UNK","1978-01-01","1978-02-01","6105165","UNK","MT",195
"WCPFC","UNK","P","P","SKJ","UNK","1978-01-01","1978-02-01","6125140","UNK","MT",55.9
"WCPFC","UNK","P","P","SKJ","UNK","1978-01-01","1978-02-01","6130135","UNK","MT",0.7
"WCPFC","UNK","P","P","SKJ","UNK","1978-01-01","1978-02-01","6200170","UNK","MT",362.1
"WCPFC","UNK","P","P","SKJ","UNK","1978-01-01","1978-02-01","6200175","UNK","MT",527.5
"WCPFC","UNK","P","P","SKJ","UNK","1978-01-01","1978-02-01","6205155","UNK","MT",18
"WCPFC","UNK","P","P","SKJ","UNK","2002-02-01","2002-03-01","6115135","UNK","MT",574.9
"WCPFC","UNK","P","P","SKJ","UNK","2002-02-01","2002-03-01","6115130","UNK","MT",268.2
"WCPFC","UNK","P","P","SKJ","UNK","2002-02-01","2002-03-01","6110155","UNK","MT",626
"WCPFC","UNK","P","P","SKJ","UNK","2002-02-01","2002-03-01","6110150","UNK","MT",1555.9
"WCPFC","UNK","P","P","SKJ","UNK","2002-02-01","2002-03-01","6110145","UNK","MT",1349
"WCPFC","UNK","P","P","SKJ","UNK","2002-02-01","2002-03-01","6100125","UNK","MT",1662
"WCPFC","UNK","P","P","SKJ","UNK","2002-02-01","2002-03-01","6100120","UNK","MT",831
"WCPFC","UNK","P","P","SKJ","UNK","1973-04-01","1973-05-01","6105145","UNK","MT",467.2
"WCPFC","UNK","P","P","SKJ","UNK","1973-04-01","1973-05-01","6115125","UNK","MT",305.1
"WCPFC","UNK","P","P","SKJ","UNK","1973-04-01","1973-05-01","6120120","UNK","MT",319.5
"WCPFC","UNK","P","P","SKJ","UNK","1973-04-01","1973-05-01","6120125","UNK","MT",310.8
"WCPFC","UNK","P","P","SKJ","UNK","2006-06-01","2006-07-01","6130135","UNK","MT",299.3
"WCPFC","UNK","P","P","SKJ","UNK","2006-06-01","2006-07-01","6125125","UNK","MT",402.5
"WCPFC","UNK","P","P","SKJ","UNK","2006-06-01","2006-07-01","6100125","UNK","MT",1685.52
"WCPFC","UNK","P","P","SKJ","UNK","2006-06-01","2006-07-01","6100120","UNK","MT",842.76
"WCPFC","UNK","P","P","SKJ","UNK","1972-01-01","1972-02-01","6115130","UNK","MT",126.6
"WCPFC","UNK","P","P","SKJ","UNK","1972-01-01","1972-02-01","6130135","UNK","MT",15.1
"WCPFC","UNK","P","P","SKJ","UNK","2012-02-01","2012-03-01","6100120","UNK","MT",840.48
"WCPFC","UNK","P","P","SKJ","UNK","2014-03-01","2014-04-01","6105165","UNK","MT",973.9
"WCPFC","UNK","P","P","SKJ","UNK","2001-09-01","2001-10-01","6140155","UNK","MT",437.8
"WCPFC","UNK","P","P","SKJ","UNK","2001-09-01","2001-10-01","6140150","UNK","MT",794.6
"WCPFC","UNK","P","P","SKJ","UNK","2001-09-01","2001-10-01","6140145","UNK","MT",5154.1
"WCPFC","UNK","P","P","SKJ","UNK","2001-09-01","2001-10-01","6140140","UNK","MT",591.2
"WCPFC","UNK","P","P","SKJ","UNK","2001-09-01","2001-10-01","6135140","UNK","MT",584.3
"WCPFC","UNK","P","P","SKJ","UNK","2001-09-01","2001-10-01","6125125","UNK","MT",501.1
"WCPFC","UNK","P","P","SKJ","UNK","2001-09-01","2001-10-01","6100125","UNK","MT",1729.14
"WCPFC","UNK","P","P","SKJ","UNK","1990-04-01","1990-05-01","6315175","UNK","MT",229.77
"WCPFC","UNK","P","P","SKJ","UNK","1990-04-01","1990-05-01","6215175","UNK","MT",249.7
"WCPFC","UNK","P","P","SKJ","UNK","1990-04-01","1990-05-01","6210155","UNK","MT",1375.5
"WCPFC","UNK","P","P","SKJ","UNK","1990-04-01","1990-05-01","6205160","UNK","MT",39.61
"WCPFC","UNK","P","P","SKJ","UNK","1990-04-01","1990-05-01","6205155","UNK","MT",1596.56
"WCPFC","UNK","P","P","SKJ","UNK","1990-04-01","1990-05-01","6205120","UNK","MT",479.32
"WCPFC","UNK","P","P","SKJ","UNK","1990-04-01","1990-05-01","6200130","UNK","MT",958.64
"WCPFC","UNK","P","P","SKJ","UNK","1990-04-01","1990-05-01","6200125","UNK","MT",958.63
"WCPFC","UNK","P","P","SKJ","UNK","1990-04-01","1990-05-01","6200120","UNK","MT",958.64
"WCPFC","UNK","P","P","SKJ","UNK","1990-04-01","1990-05-01","6130140","UNK","MT",100
"WCPFC","UNK","P","P","SKJ","UNK","1990-04-01","1990-05-01","6130135","UNK","MT",790.9
"WCPFC","UNK","P","P","SKJ","UNK","1990-04-01","1990-05-01","6130130","UNK","MT",82.8
"WCPFC","UNK","P","P","SKJ","UNK","1990-04-01","1990-05-01","6125140","UNK","MT",84.6
"WCPFC","UNK","P","P","SKJ","UNK","1990-04-01","1990-05-01","6125135","UNK","MT",667.1
"WCPFC","UNK","P","P","SKJ","UNK","1990-04-01","1990-05-01","6125130","UNK","MT",583.2
"WCPFC","UNK","P","P","SKJ","UNK","1990-04-01","1990-05-01","6125125","UNK","MT",1485.6
"WCPFC","UNK","P","P","SKJ","UNK","1990-04-01","1990-05-01","6120140","UNK","MT",364.2
"WCPFC","UNK","P","P","SKJ","UNK","1990-04-01","1990-05-01","6120125","UNK","MT",279.8
"WCPFC","UNK","P","P","SKJ","UNK","1990-04-01","1990-05-01","6120120","UNK","MT",202.1
"WCPFC","UNK","P","P","SKJ","UNK","1990-04-01","1990-05-01","6115145","UNK","MT",576.6
"WCPFC","UNK","P","P","SKJ","UNK","1990-04-01","1990-05-01","6115135","UNK","MT",201.1
"WCPFC","UNK","P","P","SKJ","UNK","1990-04-01","1990-05-01","6110150","UNK","MT",326.2
"WCPFC","UNK","P","P","SKJ","UNK","1990-04-01","1990-05-01","6110145","UNK","MT",516.8
"WCPFC","UNK","P","P","SKJ","UNK","1990-04-01","1990-05-01","6110140","UNK","MT",1933.5
"WCPFC","UNK","P","P","SKJ","UNK","1990-04-01","1990-05-01","6110135","UNK","MT",710.7
"WCPFC","UNK","P","P","SKJ","UNK","1990-04-01","1990-05-01","6100125","UNK","MT",958.63
"WCPFC","UNK","P","P","SKJ","UNK","1990-04-01","1990-05-01","6100120","UNK","MT",479.31
"WCPFC","UNK","P","P","SKJ","UNK","1978-01-01","1978-02-01","6215175","UNK","MT",266.29
"WCPFC","UNK","P","P","SKJ","UNK","1977-02-01","1977-03-01","6205155","UNK","MT",505.1
"WCPFC","UNK","P","P","SKJ","UNK","1977-02-01","1977-03-01","6205160","UNK","MT",776.9
"WCPFC","UNK","P","P","SKJ","UNK","1977-02-01","1977-03-01","6205165","UNK","MT",806.9
"WCPFC","UNK","P","P","SKJ","UNK","1977-02-01","1977-03-01","6210160","UNK","MT",712.9
"WCPFC","UNK","P","P","SKJ","UNK","1977-02-01","1977-03-01","6210165","UNK","MT",1013.8
"WCPFC","UNK","P","P","SKJ","UNK","1977-02-01","1977-03-01","6210170","UNK","MT",636
"WCPFC","UNK","P","P","SKJ","UNK","1977-02-01","1977-03-01","6215160","UNK","MT",1092
"WCPFC","UNK","P","P","SKJ","UNK","2001-09-01","2001-10-01","6100120","UNK","MT",864.58
"WCPFC","UNK","P","P","SKJ","UNK","1973-04-01","1973-05-01","6120140","UNK","MT",212
"WCPFC","UNK","P","P","SKJ","UNK","1973-04-01","1973-05-01","6125125","UNK","MT",1124.2
"WCPFC","UNK","P","P","SKJ","UNK","1973-04-01","1973-05-01","6125130","UNK","MT",711.2
"WCPFC","UNK","P","P","SKJ","UNK","1973-04-01","1973-05-01","6125135","UNK","MT",225.7
"WCPFC","UNK","P","P","SKJ","UNK","2014-03-01","2014-04-01","6100125","UNK","MT",1329.15
"WCPFC","UNK","P","P","SKJ","UNK","2014-03-01","2014-04-01","6100120","UNK","MT",664.58
"WCPFC","UNK","P","P","SKJ","UNK","2014-06-01","2014-07-01","6135150","UNK","MT",148
"WCPFC","UNK","P","P","SKJ","UNK","2014-06-01","2014-07-01","6135145","UNK","MT",170.5
"WCPFC","UNK","P","P","SKJ","UNK","2013-03-01","2013-04-01","6205120","UNK","MT",714.96
"WCPFC","UNK","P","P","SKJ","UNK","2013-03-01","2013-04-01","6200130","UNK","MT",1429.93
"WCPFC","UNK","P","P","SKJ","UNK","2012-01-01","2012-02-01","6205120","UNK","MT",840.48
"WCPFC","UNK","P","P","SKJ","UNK","2009-11-01","2009-12-01","6405175","UNK","MT",300
"WCPFC","UNK","P","P","SKJ","UNK","2009-11-01","2009-12-01","6205120","UNK","MT",1115.95
"WCPFC","UNK","P","P","SKJ","UNK","2009-11-01","2009-12-01","6200130","UNK","MT",2231.88
"WCPFC","UNK","P","P","SKJ","UNK","2009-11-01","2009-12-01","6200125","UNK","MT",2231.89
"WCPFC","UNK","P","P","SKJ","UNK","2009-11-01","2009-12-01","6200120","UNK","MT",2231.88
"WCPFC","UNK","P","P","SKJ","UNK","2009-11-01","2009-12-01","6135150","UNK","MT",201.5
"WCPFC","UNK","P","P","SKJ","UNK","2001-08-01","2001-09-01","6315145","UNK","MT",5.47
"WCPFC","UNK","P","P","SKJ","UNK","2001-08-01","2001-09-01","6205120","UNK","MT",864.58
"WCPFC","UNK","P","P","SKJ","UNK","2001-08-01","2001-09-01","6200130","UNK","MT",1729.15
"WCPFC","UNK","P","P","SKJ","UNK","2001-08-01","2001-09-01","6200125","UNK","MT",1729.15
"WCPFC","UNK","P","P","SKJ","UNK","2001-08-01","2001-09-01","6200120","UNK","MT",1729.16
"WCPFC","UNK","P","P","SKJ","UNK","1990-03-01","1990-04-01","6315175","UNK","MT",327.07
"WCPFC","UNK","P","P","SKJ","UNK","1990-03-01","1990-04-01","6215175","UNK","MT",96.83
"WCPFC","UNK","P","P","SKJ","UNK","1990-03-01","1990-04-01","6210160","UNK","MT",4380.2
"WCPFC","UNK","P","P","SKJ","UNK","1990-03-01","1990-04-01","6210155","UNK","MT",410.4
"WCPFC","UNK","P","P","SKJ","UNK","1990-03-01","1990-04-01","6205155","UNK","MT",949.31
"WCPFC","UNK","P","P","SKJ","UNK","1990-03-01","1990-04-01","6205120","UNK","MT",479.32
"WCPFC","UNK","P","P","SKJ","UNK","1990-03-01","1990-04-01","6200130","UNK","MT",958.64
"WCPFC","UNK","P","P","SKJ","UNK","1990-03-01","1990-04-01","6200125","UNK","MT",958.63
"WCPFC","UNK","P","P","SKJ","UNK","1990-03-01","1990-04-01","6200120","UNK","MT",958.64
"WCPFC","UNK","P","P","SKJ","UNK","1990-03-01","1990-04-01","6130135","UNK","MT",745.7
"WCPFC","UNK","P","P","SKJ","UNK","1990-03-01","1990-04-01","6125140","UNK","MT",1099.6
"WCPFC","UNK","P","P","SKJ","UNK","1990-03-01","1990-04-01","6125135","UNK","MT",479.8
"WCPFC","UNK","P","P","SKJ","UNK","1990-03-01","1990-04-01","6125130","UNK","MT",137
"WCPFC","UNK","P","P","SKJ","UNK","1990-03-01","1990-04-01","6125125","UNK","MT",436.4
"WCPFC","UNK","P","P","SKJ","UNK","1990-03-01","1990-04-01","6125120","UNK","MT",349.3
"WCPFC","UNK","P","P","SKJ","UNK","1990-03-01","1990-04-01","6120125","UNK","MT",167.6
"WCPFC","UNK","P","P","SKJ","UNK","1990-03-01","1990-04-01","6120120","UNK","MT",123.6
"WCPFC","UNK","P","P","SKJ","UNK","1990-03-01","1990-04-01","6115140","UNK","MT",197.8
"WCPFC","UNK","P","P","SKJ","UNK","1990-03-01","1990-04-01","6115135","UNK","MT",481.5
"WCPFC","UNK","P","P","SKJ","UNK","1990-03-01","1990-04-01","6110145","UNK","MT",247.4
"WCPFC","UNK","P","P","SKJ","UNK","1990-03-01","1990-04-01","6110140","UNK","MT",113.4
"WCPFC","UNK","P","P","SKJ","UNK","1990-03-01","1990-04-01","6110135","UNK","MT",619
"WCPFC","UNK","P","P","SKJ","UNK","1990-03-01","1990-04-01","6100125","UNK","MT",958.63
"WCPFC","UNK","P","P","SKJ","UNK","1990-03-01","1990-04-01","6100120","UNK","MT",479.31
"WCPFC","UNK","P","P","SKJ","UNK","1977-02-01","1977-03-01","6215175","UNK","MT",268.83
"WCPFC","UNK","P","P","SKJ","UNK","1977-03-01","1977-04-01","6100140","UNK","MT",197.2
"WCPFC","UNK","P","P","SKJ","UNK","1977-03-01","1977-04-01","6100145","UNK","MT",662.6
"WCPFC","UNK","P","P","SKJ","UNK","1977-03-01","1977-04-01","6100150","UNK","MT",1854.1
"WCPFC","UNK","P","P","SKJ","UNK","1977-03-01","1977-04-01","6100155","UNK","MT",716.5
"WCPFC","UNK","P","P","SKJ","UNK","1977-03-01","1977-04-01","6100160","UNK","MT",357.7
"WCPFC","UNK","P","P","SKJ","UNK","1977-03-01","1977-04-01","6105140","UNK","MT",745.5
"WCPFC","UNK","P","P","SKJ","UNK","1977-03-01","1977-04-01","6105145","UNK","MT",1177.2
"WCPFC","UNK","P","P","SKJ","UNK","1977-03-01","1977-04-01","6105150","UNK","MT",1367.5
"WCPFC","UNK","P","P","SKJ","UNK","1977-03-01","1977-04-01","6105155","UNK","MT",727.8
"WCPFC","UNK","P","P","SKJ","UNK","1977-03-01","1977-04-01","6105160","UNK","MT",537.4
"WCPFC","UNK","P","P","SKJ","UNK","1977-03-01","1977-04-01","6105165","UNK","MT",165.9
"WCPFC","UNK","P","P","SKJ","UNK","1977-03-01","1977-04-01","6110125","UNK","MT",650.7
"WCPFC","UNK","P","P","SKJ","UNK","1977-03-01","1977-04-01","6110130","UNK","MT",807.2
"WCPFC","UNK","P","P","SKJ","UNK","2001-08-01","2001-09-01","6140170","UNK","MT",10
"WCPFC","UNK","P","P","SKJ","UNK","2001-08-01","2001-09-01","6140165","UNK","MT",56.4
"WCPFC","UNK","P","P","SKJ","UNK","2001-08-01","2001-09-01","6140145","UNK","MT",1434.4
"WCPFC","UNK","P","P","SKJ","UNK","2001-08-01","2001-09-01","6140140","UNK","MT",958.6
"WCPFC","UNK","P","P","SKJ","UNK","2001-08-01","2001-09-01","6135150","UNK","MT",2418.3
"WCPFC","UNK","P","P","SKJ","UNK","2001-08-01","2001-09-01","6135145","UNK","MT",1418.9
"WCPFC","UNK","P","P","SKJ","UNK","2001-08-01","2001-09-01","6135140","UNK","MT",1986.4
"WCPFC","UNK","P","P","SKJ","UNK","2001-08-01","2001-09-01","6130135","UNK","MT",109.8
"WCPFC","UNK","P","P","SKJ","UNK","2001-08-01","2001-09-01","6130125","UNK","MT",450.5
"WCPFC","UNK","P","P","SKJ","UNK","2001-08-01","2001-09-01","6125125","UNK","MT",341.9
"WCPFC","UNK","P","P","SKJ","UNK","2001-08-01","2001-09-01","6100125","UNK","MT",1729.14
"WCPFC","UNK","P","P","SKJ","UNK","2001-08-01","2001-09-01","6100120","UNK","MT",864.58
"WCPFC","UNK","P","P","SKJ","UNK","1973-04-01","1973-05-01","6125140","UNK","MT",230.4
"WCPFC","UNK","P","P","SKJ","UNK","1973-04-01","1973-05-01","6130130","UNK","MT",1609.2
"WCPFC","UNK","P","P","SKJ","UNK","1973-04-01","1973-05-01","6130135","UNK","MT",726
"WCPFC","UNK","P","P","SKJ","UNK","1973-04-01","1973-05-01","6130140","UNK","MT",840.2
"WCPFC","UNK","P","P","SKJ","UNK","1973-04-01","1973-05-01","6200135","UNK","MT",391.2
"WCPFC","UNK","P","P","SKJ","UNK","1973-04-01","1973-05-01","6200140","UNK","MT",480.1
"WCPFC","UNK","P","P","SKJ","UNK","2009-11-01","2009-12-01","6125125","UNK","MT",185.5
"WCPFC","UNK","P","P","SKJ","UNK","2009-11-01","2009-12-01","6115140","UNK","MT",366.3
"WCPFC","UNK","P","P","SKJ","UNK","1990-02-01","1990-03-01","6315175","UNK","MT",417.68
"WCPFC","UNK","P","P","SKJ","UNK","1990-02-01","1990-03-01","6215175","UNK","MT",161.44
"WCPFC","UNK","P","P","SKJ","UNK","1990-02-01","1990-03-01","6205120","UNK","MT",479.32
"WCPFC","UNK","P","P","SKJ","UNK","1990-02-01","1990-03-01","6200130","UNK","MT",958.64
"WCPFC","UNK","P","P","SKJ","UNK","1990-02-01","1990-03-01","6200125","UNK","MT",958.63
"WCPFC","UNK","P","P","SKJ","UNK","1990-02-01","1990-03-01","6200120","UNK","MT",958.64
"WCPFC","UNK","P","P","SKJ","UNK","1990-02-01","1990-03-01","6125140","UNK","MT",693.1
"WCPFC","UNK","P","P","SKJ","UNK","1990-02-01","1990-03-01","6125135","UNK","MT",163.5
"WCPFC","UNK","P","P","SKJ","UNK","1990-02-01","1990-03-01","6125130","UNK","MT",126.7
"WCPFC","UNK","P","P","SKJ","UNK","1990-02-01","1990-03-01","6125125","UNK","MT",171.6
"WCPFC","UNK","P","P","SKJ","UNK","1990-02-01","1990-03-01","6120120","UNK","MT",150.9
"WCPFC","UNK","P","P","SKJ","UNK","1990-02-01","1990-03-01","6115140","UNK","MT",302.3
"WCPFC","UNK","P","P","SKJ","UNK","1990-02-01","1990-03-01","6115135","UNK","MT",301.5
"WCPFC","UNK","P","P","SKJ","UNK","1990-02-01","1990-03-01","6115130","UNK","MT",199.4
"WCPFC","UNK","P","P","SKJ","UNK","1990-02-01","1990-03-01","6110130","UNK","MT",498.3
"WCPFC","UNK","P","P","SKJ","UNK","1990-02-01","1990-03-01","6105165","UNK","MT",169.2
"WCPFC","UNK","P","P","SKJ","UNK","1990-02-01","1990-03-01","6105160","UNK","MT",342.3
